DATE,OPEN,HIGH,LOW,CLOSE
6/19/2024,12.32,12.55,12.32,12.48
6/20/2024,12.5,13.55,12.18,13.28
6/21/2024,13.22,13.78,12.99,13.2
6/24/2024,13.85,13.88,13.15,13.33
6/25/2024,13.48,13.52,12.84,12.84
6/26/2024,12.81,13.24,12.37,12.55
6/27/2024,12.69,12.77,12.21,12.24
6/28/2024,12.24,12.76,11.87,12.44
7/1/2024,12.98,13.26,12.1,12.22
7/2/2024,12.67,12.88,11.85,12.03
7/3/2024,12.13,12.23,11.95,12.09
7/4/2024,12.1,12.35,12.09,12.26
7/5/2024,12.37,12.61,11.84,12.48
7/8/2024,12.91,12.91,12.31,12.37
7/9/2024,12.48,12.61,12.35,12.51
7/10/2024,12.51,12.92,12.39,12.85
7/11/2024,12.88,13.33,12.23,12.92
7/12/2024,12.87,12.89,12.11,12.46
7/15/2024,12.78,13.26,12.75,13.12
7/16/2024,13.38,13.47,12.95,13.19
7/17/2024,13.6,14.88,13.54,14.48
7/18/2024,14.27,16.43,14.08,15.93
7/19/2024,16.44,17.19,10.62,16.52
7/22/2024,16.79,16.89,14.75,14.91
7/23/2024,15.21,15.35,13.9,14.72
7/24/2024,15.35,18.46,15.18,18.04
7/25/2024,18.41,19.36,16.42,18.46
7/26/2024,17.97,18.05,16.37,16.39
7/29/2024,16.59,17.21,16.23,16.6
7/30/2024,16.64,18.32,16.26,17.69
7/31/2024,16.66,16.77,15.71,16.36
8/1/2024,16.2,19.48,15.95,18.59
8/2/2024,20.52,29.66,20.01,23.39
8/5/2024,23.39,65.73,23.39,38.57
8/6/2024,33.71,34.77,24.02,27.71
8/7/2024,24.77,29.76,21.97,27.85
8/8/2024,28.34,29.47,23.36,23.79
8/9/2024,23.78,24.52,20.26,20.37
8/12/2024,20.79,21.19,18.89,20.71
8/13/2024,20.06,20.79,17.95,18.12
8/14/2024,18.41,18.49,16.12,16.19
8/15/2024,16.27,16.68,14.77,15.23
8/16/2024,15.29,15.76,14.65,14.8
8/19/2024,15.94,16.07,14.46,14.65
8/20/2024,14.89,15.93,14.78,15.88
8/21/2024,16.25,17.17,15.92,16.27
8/22/2024,16.27,18.06,15.76,17.55
8/23/2024,17.12,17.21,15.61,15.86
8/26/2024,16.27,16.67,15.81,16.15
8/27/2024,16.21,16.81,15.37,15.43
8/28/2024,15.51,17.89,15.46,17.11
8/29/2024,16.54,16.57,15.19,15.65
8/30/2024,15.67,16.04,14.78,15
9/2/2024,15.87,15.99,15.48,15.55
9/3/2024,15.76,21.99,15.71,20.72
9/4/2024,23.2,23.31,19.34,21.32
9/5/2024,20.75,21.53,19.21,19.9
9/6/2024,21.98,23.76,18.83,22.38
9/9/2024,21.32,21.41,19.29,19.45
9/10/2024,19.86,20.74,18.9,19.08
9/11/2024,19.41,21.41,17.55,17.69
9/12/2024,17.62,18.59,16.89,17.07
9/13/2024,17.03,17.18,16.23,16.56
9/16/2024,17.16,17.69,16.91,17.14
9/17/2024,17.16,18.08,16.67,17.61
9/18/2024,17.58,19.39,17.11,18.23
9/19/2024,17.21,17.27,16.21,16.33
9/20/2024,16.35,16.68,15.81,16.15
9/23/2024,16.71,16.95,15.75,15.89
9/24/2024,15.87,16.67,15.27,15.39
9/25/2024,15.82,15.82,15.17,15.41
9/26/2024,15.06,15.83,14.9,15.37
9/27/2024,15.64,16.97,15.2,16.96
9/30/2024,17.01,17.79,16.47,16.73
10/1/2024,16.96,20.73,16.61,19.26
10/2/2024,19.65,20.36,18.58,18.9
10/3/2024,19.63,20.75,19.16,20.49
10/4/2024,20.48,20.48,18.48,19.21
10/7/2024,20.76,23.03,20.65,22.64
10/8/2024,22.92,23.14,21.14,21.42
10/9/2024,21.98,22.01,20.71,20.86
10/10/2024,20.91,21.39,20.64,20.93
10/11/2024,20.87,21.16,20.14,20.46
10/14/2024,20.86,20.86,19.69,19.7
10/15/2024,19.61,20.89,19.44,20.64
10/16/2024,20.77,21.01,19.45,19.58
10/17/2024,19.55,19.65,18.88,19.11
10/18/2024,19.3,19.32,17.99,18.03
10/21/2024,18.78,19.34,18.36,18.37
10/22/2024,18.79,19.44,18.05,18.2
10/23/2024,18.21,20.47,18.18,19.24
10/24/2024,18.87,20.24,18.63,19.08
10/25/2024,19.22,20.51,18.23,20.33
10/28/2024,19.11,19.88,18.91,19.8
10/29/2024,19.75,20.53,19.06,19.34
10/30/2024,19.33,20.44,19.3,20.35
10/31/2024,21.44,23.42,21.12,23.16
11/1/2024,22.96,23.09,21.16,21.88
11/4/2024,22.5,23.07,21.73,21.98
11/5/2024,21.98,22.06,20.2,20.49
11/6/2024,16.06,16.82,15.44,16.27
11/7/2024,15.86,15.86,15.13,15.2
11/8/2024,15.13,15.33,14.66,14.94
11/11/2024,15.33,15.56,14.89,14.97
11/12/2024,15.09,15.37,14.69,14.71
11/13/2024,15.09,15.26,13.77,14.02
11/14/2024,14.17,14.32,13.59,14.31
11/15/2024,15.02,17.55,14.56,16.14
11/18/2024,16.6,17,15.35,15.58
11/19/2024,15.44,17.93,15.37,16.35
11/20/2024,16.19,18.79,16.04,17.16
11/21/2024,17.1,17.99,15.73,16.87
11/22/2024,16.67,17.56,15.24,15.24
11/25/2024,15.23,15.72,14.54,14.6
11/26/2024,14.95,15.03,13.88,14.1
11/27/2024,14.28,15.13,13.96,14.1
11/28/2024,14.07,14.07,13.87,13.9
11/29/2024,14,14.15,13.49,13.51
12/2/2024,14.08,14.1,13.3,13.34
12/3/2024,13.38,13.77,13.19,13.3
12/4/2024,13.16,13.61,12.89,13.45
12/5/2024,13.46,13.7,13.26,13.54
12/6/2024,13.62,13.74,12.7,12.77
12/9/2024,13.36,14.23,13.35,14.19
12/10/2024,14.3,14.54,13.86,14.18
12/11/2024,14.42,14.43,13.52,13.58
12/12/2024,13.73,13.95,13.39,13.92
12/13/2024,13.57,14.25,13.24,13.81
12/16/2024,14.37,14.69,13.99,14.69
12/17/2024,14.98,15.94,14.78,15.87
12/18/2024,15.57,28.32,14.82,27.62
12/19/2024,21.61,24.12,20.16,24.09
12/20/2024,24.14,26.51,17.82,18.36
12/23/2024,18.09,20.02,16.74,16.78
12/24/2024,16.97,17.04,14.27,14.27
12/26/2024,14.99,15.93,14.55,14.73
12/27/2024,15.38,18.45,15.29,15.95
12/30/2024,17.21,19.22,16.44,17.4
12/31/2024,17.39,17.81,16.68,17.35
1/2/2025,17.21,19.5,16.96,17.93
1/3/2025,17.66,17.94,16.11,16.13
1/6/2025,16.77,16.87,15.71,16.04
1/7/2025,16.48,18.9,15.79,17.82
1/8/2025,17.91,19.5,17.37,17.7
1/9/2025,18.51,18.52,17.95,18.07
1/10/2025,18.29,20.31,18.05,19.54
1/13/2025,21.18,22.04,19.15,19.19
1/14/2025,18.79,19.66,18.24,18.71
1/15/2025,19.08,19.14,15.96,16.12
1/16/2025,15.87,16.6,15.64,16.6
1/17/2025,16.19,16.23,15.53,15.97
1/20/2025,16.46,16.59,15.8,15.81
1/21/2025,16.29,16.29,14.93,15.06
1/22/2025,14.89,15.29,14.59,15.1
1/23/2025,15.28,15.39,14.59,15.02
1/24/2025,15.02,15.16,14.58,14.85
1/27/2025,18.83,22.51,17.57,17.9
1/28/2025,18.29,18.39,16.25,16.41
1/29/2025,16.42,18.08,16.17,16.56
1/30/2025,15.93,16.42,15.32,15.84
1/31/2025,15.45,17.09,14.9,16.43
2/3/2025,20.36,20.42,17.66,18.62
2/4/2025,18.78,19.11,16.78,17.21
2/5/2025,17.54,17.75,15.77,15.77
2/6/2025,15.88,16.15,14.99,15.5
2/7/2025,15.38,16.66,14.79,16.54
2/10/2025,16.58,16.61,15.7,15.81
2/11/2025,16.13,16.42,15.75,16.02
2/12/2025,15.91,17.18,15.64,15.89
2/13/2025,15.97,16.33,14.98,15.1
2/14/2025,15.08,15.42,14.74,14.77
2/17/2025,15.38,15.57,15.34,15.37
2/18/2025,15.57,16.03,15.35,15.35
2/19/2025,15.14,15.96,15.05,15.27
2/20/2025,15.61,16.63,15.12,15.66
2/21/2025,15.63,19.03,15.28,18.21
2/24/2025,18.08,20.24,17.31,18.98
2/25/2025,19.09,21.48,18.85,19.43
2/26/2025,18.96,20.06,17.83,19.1
2/27/2025,18.25,21.47,17.67,21.13
2/28/2025,21.21,22.4,19.05,19.63
3/3/2025,19.83,24.31,19.25,22.78
3/4/2025,22.96,26.35,21.71,23.51
3/5/2025,23.03,24.84,21.37,21.93
3/6/2025,22.6,25.92,22.39,24.87
3/7/2025,24.85,26.56,23.09,23.37
3/10/2025,24.7,29.56,24.68,27.86
3/11/2025,27.94,29.57,26.18,26.92
3/12/2025,26.88,26.91,23.89,24.23
3/13/2025,24.92,26.13,23.46,24.66
3/14/2025,24.35,24.36,21.48,21.77
3/17/2025,22.89,22.95,20.32,20.51
3/18/2025,20.83,22.57,20.41,21.7
3/19/2025,21.84,22.1,19.42,19.9
3/20/2025,19.52,21.17,19.3,19.8
3/21/2025,20.02,21.14,19.15,19.28
3/24/2025,19.13,19.14,17.46,17.48
3/25/2025,17.58,17.77,17.02,17.15
3/26/2025,17.23,19.07,16.97,18.33
3/27/2025,18.36,19.28,17.95,18.69
3/28/2025,19.08,22.18,18.92,21.65
3/31/2025,24.11,24.8,21.67,22.28
4/1/2025,22.06,23.52,21.58,21.77
4/2/2025,22.3,23.66,20.68,21.51
4/3/2025,26.38,30.02,24.93,30.02
4/4/2025,30.12,45.61,29.99,45.31
